Time,X-Position Left Eye,Y-Position Left Eye,Events in the trial,X-Position Rigth Eye,Y-Position Rigth Eye,Saccades,Pupilsize,Blinks
482,957.400024414062,940.700012207031,0,985.700012207031,929,1,1173,0
483,954.900024414062,941,0,985.400024414062,931.599975585938,1,1173,0
484,953.099975585938,940.400024414062,0,985.099975585938,932.099975585938,1,1173,0
485,953.299987792969,939.099975585938,0,984.900024414062,932.400024414062,1,1174,0
486,953.799987792969,936.5,0,984.799987792969,932.599975585938,1,1174,0
487,954.5,933,0,985.299987792969,931.700012207031,1,1175,0
488,955,928.900024414062,0,985.900024414062,930,0,1175,0
489,955.299987792969,925.200012207031,0,986.599975585938,927.5,0,1175,0
490,955.5,921.400024414062,0,987.799987792969,924.400024414062,0,1175,0
491,955.900024414062,917.599975585938,0,989.700012207031,921.599975585938,0,1174,0
492,956.299987792969,914,0,991.5,919.200012207031,0,1173,0
493,956.799987792969,911.400024414062,0,992.200012207031,916.799987792969,0,1173,0
494,957.099975585938,910.299987792969,0,992.299987792969,914.799987792969,0,1173,0
495,957.700012207031,909.900024414062,0,992.799987792969,912.400024414062,0,1175,0
496,958.200012207031,909.700012207031,0,994,911.299987792969,0,1178,0
497,958.700012207031,910.200012207031,0,995.200012207031,910.700012207031,0,1179,0
